0
E9PYH2_HUMAN
A0A1L1SQ51_HUMAN
E9PUM4_HUMAN
Q3U741_HUMAN
D9J303_HUMAN
C560_HUMAN
A0A1W2P6G5_HUMAN
A0A0G2JDY6_HUMAN
HNRPM_HUMAN
E9PWE8_HUMAN
TNNI1_HUMAN
Q3TU25_HUMAN
CO3A1_HUMAN
DPYL3_HUMAN
PGM5_HUMAN
Q9CRA2_HUMAN
GOLP3_HUMAN
Q8BTS0_HUMAN
E9Q8P5_HUMAN
D9J2Z9_HUMAN
MDHM_HUMAN
TLN1_HUMAN
PSMD6_HUMAN
ILF3_HUMAN
VIME_HUMAN
FIS1_HUMAN
A0A0G2JFQ3_HUMAN
TLN2_HUMAN
P5CS_HUMAN
GLSK_HUMAN
EIF3C_HUMAN
RL9_HUMAN
DDX5_HUMAN
RS12_HUMAN
A0A1B0GRW3_HUMAN
PTGR3_HUMAN
BACH_HUMAN
A3KGE7_HUMAN
A0A1L1SRI1_HUMAN
G3UYU4_HUMAN
D3YUN3_HUMAN
A0A1L1ST48_HUMAN
Q3TT92_HUMAN
PPM1F_HUMAN
CO5A1_HUMAN
G3X8Y3_HUMAN
A0A494BB38_HUMAN
HS105_HUMAN
PLEC_HUMAN
A0A1W2P7A1_HUMAN
KINH_HUMAN
SERC_HUMAN
HSP74_HUMAN
MYL6_HUMAN
A0A0G2JF23_HUMAN
A0A5K1VVQ9_HUMAN
VDAC1_HUMAN
CUL4A_HUMAN
COBA1_HUMAN
B8JK33_HUMAN
RS8_HUMAN
E9PXT5_HUMAN
A0A1W2P8E1_HUMAN
E9PYI8_HUMAN
F6UV36_HUMAN
E9Q1H3_HUMAN
UBP14_HUMAN
ADT1_HUMAN
FKBP8_HUMAN
TCTP_HUMAN
NOL3_HUMAN
D3Z0B4_HUMAN
F7CR78_HUMAN
A0A1L1STE4_HUMAN
NAA15_HUMAN
A0A1W2P6F6_HUMAN
B1ARU4_HUMAN
A0A0A6YX86_HUMAN
PRP8_HUMAN
DDX17_HUMAN
F6ZV59_HUMAN
Q6PHC1_HUMAN
A0A0A6YWC8_HUMAN
A0A3B2W7J8_HUMAN
E9Q8N1_HUMAN
G5E8G0_HUMAN
D3YVC1_HUMAN
ENOA_HUMAN
HNRPD_HUMAN
A0A1L1SSU8_HUMAN
M0QWJ2_HUMAN
E9Q705_HUMAN
DPYL3_HUMAN
E9PX89_HUMAN
CUL1_HUMAN
TITIN_HUMAN
Q5SX75_HUMAN
B1ARB9_HUMAN
A0A087WQM3_HUMAN
A0A3Q4EH91_HUMAN
NNRD_HUMAN
EFMT2_HUMAN
ATP5H_HUMAN
P4HA2_HUMAN
B2KGF0_HUMAN
E9PZ67_HUMAN
F8WIR1_HUMAN
J3QMM7_HUMAN
Q8CDM9_HUMAN
AL7A1_HUMAN
E9Q3W4_HUMAN
TBB4A_HUMAN
K3W4M4_HUMAN
F7AEH4_HUMAN
F6SHF3_HUMAN
TBB4B_HUMAN
HINT2_HUMAN
A0A1W2P7Q9_HUMAN
E9Q0U7_HUMAN
MPI_HUMAN
A0A5K1VVQ1_HUMAN
M0QWQ0_HUMAN
DNJA2_HUMAN
G3UY72_HUMAN
G3X9U9_HUMAN
EFGM_HUMAN
VA0D1_HUMAN
PCYOX_HUMAN
PGFRB_HUMAN
BOLA3_HUMAN
PDLI1_HUMAN
Q45VK5_HUMAN
A0A0A6YW80_HUMAN
F6Q3K8_HUMAN
PCBP1_HUMAN
A0A5F8MQ70_HUMAN
DRG1_HUMAN
A0A3B2W7J8_HUMAN
PEF1_HUMAN
G3X9W0_HUMAN
D3Z7U0_HUMAN
A0A087WSK5_HUMAN
F6QYE1_HUMAN
MACF1_HUMAN
A0A0R4J078_HUMAN
PLEC_HUMAN
A0A1B0GT97_HUMAN
A1BN54_HUMAN
CBX1_HUMAN
UBXN4_HUMAN
E9Q8K5_HUMAN
AP2A1_HUMAN
A0A1L1SQP9_HUMAN
SYDC_HUMAN
ERD21_HUMAN
NACAM_HUMAN
E9Q3W4_HUMAN
G3UWU5_HUMAN
B1ARU4_HUMAN
B1ASE2_HUMAN
E9QN12_HUMAN
A0A0R4J218_HUMAN
A0A0N4SV00_HUMAN
AP2A2_HUMAN
ARK72_HUMAN
FLNC_HUMAN
H3BJI5_HUMAN
FKBP7_HUMAN
TP4A2_HUMAN
RBBP9_HUMAN
DHRS1_HUMAN
A0A5F8MPB9_HUMAN
CATD_HUMAN
ANX11_HUMAN
A0A1B0GT66_HUMAN
DPYL2_HUMAN
S4R1I6_HUMAN
STX12_HUMAN
RAB21_HUMAN
RPE_HUMAN
SYFB_HUMAN
A0A0R4J195_HUMAN
PPGB_HUMAN
RADI_HUMAN
CSK2B_HUMAN
CASQ2_HUMAN
G3UZX4_HUMAN
COMD3_HUMAN
RPR1B_HUMAN
E9PVM7_HUMAN
ACTN1_HUMAN
F6Y6L6_HUMAN
E9PWE8_HUMAN
A1BN54_HUMAN
PYRG2_HUMAN
SPT6H_HUMAN
Q3TPM3_HUMAN
A0A0R4IZY0_HUMAN
PLEC_HUMAN
MOES_HUMAN
D3YYF3_HUMAN
E9PV63_HUMAN
PLPP_HUMAN
F7DAY5_HUMAN
A0A0G2JEU1_HUMAN
Z4YJV4_HUMAN
A0A1B0GSR9_HUMAN
A0A338P7H4_HUMAN
FSCN1_HUMAN
A0A0U1RNT4_HUMAN
RS6_HUMAN
A0A1B0GSX0_HUMAN
IPO5_HUMAN
G3UZJ5_HUMAN
MYO1C_HUMAN
Q7TSG6_HUMAN
SAHH_HUMAN
LPPRC_HUMAN
PSMD2_HUMAN
TBA3_HUMAN
A0A087WS80_HUMAN
ODO1_HUMAN
TBA1A_HUMAN
G3UYR8_HUMAN
ACDSB_HUMAN
Q3TVK3_HUMAN
CTNA2_HUMAN
F7CHP9_HUMAN
TCPH_HUMAN
GSTM5_HUMAN
A0A0G2JDU7_HUMAN
LDHA_HUMAN
DNPEP_HUMAN
E9QA63_HUMAN
J3QMT0_HUMAN
D3YY53_HUMAN
ACTN1_HUMAN
NIT1_HUMAN
E9Q3W4_HUMAN
Q8BS72_HUMAN
Z4YJL4_HUMAN
A0A1W2P701_HUMAN
A0A3B2W7J8_HUMAN
ALDH2_HUMAN
EH1L1_HUMAN
E9Q5L3_HUMAN
D3Z4I4_HUMAN
CAB39_HUMAN
SNX6_HUMAN
G5E8Y6_HUMAN
HNRPF_HUMAN
THOP1_HUMAN
F6ZX84_HUMAN
NOP56_HUMAN
A0A0U1RNJ1_HUMAN
PSMD2_HUMAN
TBA1C_HUMAN
E9Q3W4_HUMAN
E9QP49_HUMAN
C1QBP_HUMAN
G3X8T3_HUMAN
Q5SXR6_HUMAN
ADCK1_HUMAN
HNRH2_HUMAN
ACSL3_HUMAN
EIF3D_HUMAN
RRFM_HUMAN
A0A494BAD0_HUMAN
A0A494B9G7_HUMAN
G3UZA4_HUMAN
Q8C2Q7_HUMAN
PARP3_HUMAN
E0CXZ0_HUMAN
ABRAL_HUMAN
A0A2R8VHP9_HUMAN
NSF_HUMAN
B1ARU4_HUMAN
A0A2R8VI71_HUMAN
A0A0J9YU05_HUMAN
J3QM80_HUMAN
USP9X_HUMAN
FAS_HUMAN
Q504P4_HUMAN
PGBM_HUMAN
Q8C266_HUMAN
Q9D104_HUMAN
F7BDR1_HUMAN
HSP7C_HUMAN
A0A2R8VI12_HUMAN
PFKAM_HUMAN
CTNA1_HUMAN
S2529_HUMAN
A2A9M4_HUMAN
HNRH1_HUMAN
E9QMV2_HUMAN
F6YB25_HUMAN
CS012_HUMAN
D3Z2Y2_HUMAN
DDX6_HUMAN
A2A9M5_HUMAN
PCBP1_HUMAN
E0CXB9_HUMAN
E9PZ16_HUMAN
AT2A1_HUMAN
A0A2R8VI73_HUMAN
A0A2R8VHG2_HUMAN
RL4_HUMAN
ACSL3_HUMAN
GAPR1_HUMAN
Q3TT81_HUMAN
DYHC1_HUMAN
E9QP49_HUMAN
A0A2R8VHY9_HUMAN
Q8R5L1_HUMAN
A2A5N1_HUMAN
DDX17_HUMAN
A0A2R8VJY1_HUMAN
TB182_HUMAN
Q3TU25_HUMAN
DOCK7_HUMAN
A0A2R8VI25_HUMAN
Q8BPW9_HUMAN
TLN1_HUMAN
G5E8Y6_HUMAN
TBA8_HUMAN
J3QPY0_HUMAN
A0A494BBL8_HUMAN
1433B_HUMAN
A0A2R8VHN3_HUMAN
A0A3B2W7J8_HUMAN
A0A494BA91_HUMAN
Q3U741_HUMAN
STOM_HUMAN
E9PUC2_HUMAN
A0A494BBL8_HUMAN
Q6P1B9_HUMAN
A2A5F5_HUMAN
PLEC_HUMAN
PSMD1_HUMAN
A0A494B9Y0_HUMAN
A0A668KL51_HUMAN
Q3UJQ9_HUMAN
ACSL4_HUMAN
CH60_HUMAN
A0A1W2P7X0_HUMAN
SRP19_HUMAN
B1B0C7_HUMAN
A2AW41_HUMAN
A0A1D5RLW5_HUMAN
A0A0U1RNK7_HUMAN
E9Q5B5_HUMAN
A0A0U1RNJ1_HUMAN
A0A494BAB5_HUMAN
B2M1R7_HUMAN
Q8BTS0_HUMAN
Q80X68_HUMAN
ATAD1_HUMAN
A0A2R8VKN0_HUMAN
BLMH_HUMAN
A0A0J9YKD4_HUMAN
A0A3Q4EBK4_HUMAN
DYHC1_HUMAN
Q8VHM5_HUMAN
A0A0G2JGN4_HUMAN
AP3D1_HUMAN
A0A494B9L7_HUMAN
D3Z3I3_HUMAN
Z4YKT6_HUMAN
E9PX48_HUMAN
RSMN_HUMAN
CLH1_HUMAN
A2A848_HUMAN
PCBP3_HUMAN
RT22_HUMAN
GCN1_HUMAN
WDR1_HUMAN
A0A2R8VHI3_HUMAN
P4HA1_HUMAN
F120A_HUMAN
RAB5C_HUMAN
A0A2R8VHZ0_HUMAN
A0A0A6YWX6_HUMAN
RSMB_HUMAN
A0A2R8VKF0_HUMAN
EH1L1_HUMAN
A0A1D5RME4_HUMAN
A0A494BA91_HUMAN
PCBP2_HUMAN
B0R021_HUMAN
A0A2R8W6L5_HUMAN
SNAA_HUMAN
ACOX1_HUMAN
A0A494B9G7_HUMAN
A2AC13_HUMAN
PCBP1_HUMAN
1433T_HUMAN
RAB5A_HUMAN
BIN1_HUMAN
J3QN38_HUMAN
HXK2_HUMAN
E9Q7D8_HUMAN
RL18A_HUMAN
F7B5B5_HUMAN
PNPT1_HUMAN
TF2H5_HUMAN
SCOT1_HUMAN
GNAI2_HUMAN
B1ARU4_HUMAN
E9PZH4_HUMAN
P5CR2_HUMAN
Q4FE56_HUMAN
RAC1_HUMAN
CISY_HUMAN
RHOC_HUMAN
TCPA_HUMAN
E9PYU0_HUMAN
S4R1I6_HUMAN
E9QA63_HUMAN
D3YVJ7_HUMAN
FAS_HUMAN
DDX5_HUMAN
SYEP_HUMAN
QCR1_HUMAN
E9QAS4_HUMAN
Q3TLP8_HUMAN
Q91VA7_HUMAN
PRDX5_HUMAN
AP2A1_HUMAN
A0A0G2JEU1_HUMAN
G3UZJ4_HUMAN
F6S1V7_HUMAN
PDK2_HUMAN
A2A815_HUMAN
DRS7B_HUMAN
MACF1_HUMAN
E9PYU4_HUMAN
PRDX4_HUMAN
MYL11_HUMAN
A0A1D5RM85_HUMAN
F6WR45_HUMAN
CDK9_HUMAN
A0A1D5RM79_HUMAN
A0A1C7ZN10_HUMAN
A0A0A6YWA9_HUMAN
F7B5B5_HUMAN
ALDR_HUMAN
A0A0U1RP93_HUMAN
A2AW41_HUMAN
E9QA53_HUMAN
A0A0G2JFQ0_HUMAN
ALDH2_HUMAN
RAC2_HUMAN
A0A1D5RME4_HUMAN
PDCL3_HUMAN
LEG1_HUMAN
A2A817_HUMAN
A0A2R8VHH0_HUMAN
KCRM_HUMAN
P5CR1_HUMAN
E9QJW0_HUMAN
PARK7_HUMAN
A0A2R8W6F8_HUMAN
A2ABZ0_HUMAN
TPIS_HUMAN
E9QA74_HUMAN
Q3MIA8_HUMAN
B1ARU4_HUMAN
MTX2_HUMAN
B2RRE2_HUMAN
B1ARU4_HUMAN
NIBA2_HUMAN
B1ATU4_HUMAN
ATX10_HUMAN
TERA_HUMAN
MYG_HUMAN
F6WMC0_HUMAN
VAPA_HUMAN
G3UXW9_HUMAN
PTGR1_HUMAN
F7CDT0_HUMAN
MGST1_HUMAN
UBC12_HUMAN
RS4X_HUMAN
AIDA_HUMAN
NDUB9_HUMAN
A0A3B2W837_HUMAN
A0A1D5RLW5_HUMAN
H3BJQ7_HUMAN
E9Q7C9_HUMAN
RS5_HUMAN
RL18A_HUMAN
PRS10_HUMAN
MIC27_HUMAN
E9Q109_HUMAN
RAC3_HUMAN
Q7TNF4_HUMAN
RANG_HUMAN
A0A494BAZ4_HUMAN
CHD5_HUMAN
E9QAS5_HUMAN
3HIDH_HUMAN
SNX5_HUMAN
ABCF1_HUMAN
Q8VHM5_HUMAN
A0A2R8VK58_HUMAN
H7BX22_HUMAN
F6WZQ6_HUMAN
A2ABZ3_HUMAN
MACF1_HUMAN
VDAC3_HUMAN
K3W4L0_HUMAN
A2ABZ2_HUMAN
B1AV14_HUMAN
SF3B1_HUMAN
D3YU60_HUMAN
D3YXZ3_HUMAN
E9Q405_HUMAN
1433Z_HUMAN
A0A1D5RM85_HUMAN
KGUA_HUMAN
RHG01_HUMAN
IPO5_HUMAN
D3YYM6_HUMAN
IDH3A_HUMAN
MY18A_HUMAN
E9QAX2_HUMAN
H7BXC3_HUMAN
SUCB1_HUMAN
1433T_HUMAN
TBC15_HUMAN
A0A5F8MPZ2_HUMAN
KLC2_HUMAN
SEC20_HUMAN
G3P_HUMAN
Q5SXA5_HUMAN
PREP_HUMAN
RL14_HUMAN
A0A2I3BQ03_HUMAN
D3Z5E2_HUMAN
UBAD1_HUMAN
Q504P4_HUMAN
HSP7C_HUMAN
Q8CD76_HUMAN
NIP7_HUMAN
ANFY1_HUMAN
PRDX1_HUMAN
RRAGB_HUMAN
S4R1W1_HUMAN
A0A140LJB7_HUMAN
OSB11_HUMAN
KLC4_HUMAN
B1ARU4_HUMAN
G3UW70_HUMAN
J3QMG3_HUMAN
NNMT_HUMAN
D3Z1S8_HUMAN
CSN1_HUMAN
D3Z1S8_HUMAN
Q5PPR2_HUMAN
CHD4_HUMAN
AP1B1_HUMAN
A2AH25_HUMAN
ETFD_HUMAN
G5E8A0_HUMAN
S4R2G5_HUMAN
E9PYL1_HUMAN
Q5SXA4_HUMAN
G5E866_HUMAN
RRAGA_HUMAN
Q91YS4_HUMAN
A2A816_HUMAN
SAM50_HUMAN
BCL7C_HUMAN
B8JJI4_HUMAN
A2A813_HUMAN
RS5_HUMAN
PSB2_HUMAN
P5CR1_HUMAN
E9Q718_HUMAN
TGM2_HUMAN
SKI8_HUMAN
Q5SVG4_HUMAN
A2ABZ0_HUMAN
S10AB_HUMAN
NOP56_HUMAN
TM1L2_HUMAN
DX39A_HUMAN
E9Q7K1_HUMAN
S4R257_HUMAN
PACN3_HUMAN
RABP2_HUMAN
A0A338P6F2_HUMAN
G3PT_HUMAN
F7CHP9_HUMAN
E9QA63_HUMAN
DHYS_HUMAN
SYDC_HUMAN
Q6P1Y9_HUMAN
EF2_HUMAN
A0A286YDF5_HUMAN
RL12_HUMAN
Q6PF96_HUMAN
E0CXZ0_HUMAN
D3Z1V4_HUMAN
A0A0A0MQF6_HUMAN
HNRL1_HUMAN
CAN2_HUMAN
LTOR5_HUMAN
PPCE_HUMAN
Q80UI5_HUMAN
P85A_HUMAN
TCPE_HUMAN
ADT2_HUMAN
Q5SVG5_HUMAN
PEBP1_HUMAN
NF2IP_HUMAN
PPIA_HUMAN
EXOC1_HUMAN
F8WHL1_HUMAN
SEP11_HUMAN
A0A1L1SST0_HUMAN
TCPB_HUMAN
PDLI4_HUMAN
ZNT9_HUMAN
PLOD2_HUMAN
U520_HUMAN
D3YYM6_HUMAN
Q5SWV3_HUMAN
PSMD5_HUMAN
MYO1C_HUMAN
A0A0J9YTY0_HUMAN
A0A0J9YUR9_HUMAN
AIMP1_HUMAN
RL27A_HUMAN
PRS6A_HUMAN
A0A0N4SVU4_HUMAN
A0A0J9YVA6_HUMAN
E9QKR0_HUMAN
CLIC4_HUMAN
Q5UE59_HUMAN
PAIP2_HUMAN
E9Q390_HUMAN
VATC1_HUMAN
Q3UZG4_HUMAN
G3UVV4_HUMAN
A2ABZ2_HUMAN
A0A1B0GSG5_HUMAN
D3YX59_HUMAN
MYOF_HUMAN
Q3V3R8_HUMAN
D3YXT0_HUMAN
A0A0J9YUL3_HUMAN
J3QN51_HUMAN
TPRKB_HUMAN
A0A0J9YUI1_HUMAN
QCR1_HUMAN
A0A0A6YW82_HUMAN
A0A0R4J0X7_HUMAN
COMD8_HUMAN
B0LM42_HUMAN
GBB2_HUMAN
SAFB2_HUMAN
A0A1W2P701_HUMAN
GDIB_HUMAN
GEPH_HUMAN
A0A1Y7VLG4_HUMAN
SNX6_HUMAN
UBE2K_HUMAN
A0A0J9YVB0_HUMAN
LACB2_HUMAN
GCN1_HUMAN
RS5_HUMAN
COQ3_HUMAN
B7FAU8_HUMAN
TCPG_HUMAN
J3QPT3_HUMAN
SLIP_HUMAN
A0A1L1STE6_HUMAN
GNAQ_HUMAN
A0A494BBD8_HUMAN
A2AEK1_HUMAN
RFA3_HUMAN
GDIA_HUMAN
E9Q133_HUMAN
SAFB1_HUMAN
A2ABZ3_HUMAN
CK054_HUMAN
HDGR2_HUMAN
IAH1_HUMAN
A0A1L1SSF8_HUMAN
RINI_HUMAN
SNAPN_HUMAN
EHD3_HUMAN
RBM14_HUMAN
Q91YZ8_HUMAN
F7BGR7_HUMAN
Q3U0I3_HUMAN
Q62029_HUMAN
F6RJV6_HUMAN
EF1G_HUMAN
P5CR2_HUMAN
HXK1_HUMAN
A3KFU8_HUMAN
PUR9_HUMAN
A2AGN7_HUMAN
PAP1L_HUMAN
D6REG4_HUMAN
PLBL2_HUMAN
A0A0G2JH18_HUMAN
D6RHT5_HUMAN
A3KFU5_HUMAN
D3Z275_HUMAN
A0A0J9YU07_HUMAN
E9QL13_HUMAN
ANXA1_HUMAN
A0A1B0GRY7_HUMAN
D6RDC7_HUMAN
S4R1M2_HUMAN
G3X956_HUMAN
A0JNY3_HUMAN
Q3TLP8_HUMAN
A0A1B0GRG4_HUMAN
BAG5_HUMAN
GANAB_HUMAN
A0A494B9R3_HUMAN
A8Y5C3_HUMAN
SUCA_HUMAN
THIM_HUMAN
E9PWM7_HUMAN
NDUS2_HUMAN
PSMG1_HUMAN
MYPT1_HUMAN
GNA11_HUMAN
SNX9_HUMAN
AP2M1_HUMAN
D3YZX3_HUMAN
GRHPR_HUMAN
RAC1_HUMAN
ODP2_HUMAN
CRK_HUMAN
A0A2R8VI72_HUMAN
A0A494B9H5_HUMAN
ANXA6_HUMAN
GT251_HUMAN
D3YY21_HUMAN
A0A0G2JGN6_HUMAN
MTNB_HUMAN
A0A286YDB3_HUMAN
Q6PHQ9_HUMAN
E9Q6R7_HUMAN
TBCD5_HUMAN
CLH1_HUMAN
A0A0J9YUA3_HUMAN
J3QNM3_HUMAN
E9Q397_HUMAN
SPTB2_HUMAN
HNRH2_HUMAN
LANC2_HUMAN
F8WIT2_HUMAN
UBA5_HUMAN
A2AEJ8_HUMAN
VP13C_HUMAN
HIP1_HUMAN
GGA1_HUMAN
STX7_HUMAN
GNA1_HUMAN
CSTF2_HUMAN
D3Z7F0_HUMAN
FLNC_HUMAN
E9QLZ9_HUMAN
PPCE_HUMAN
PABP1_HUMAN
SPTB1_HUMAN
RM47_HUMAN
FLNA_HUMAN
COQ8A_HUMAN
Q8BH40_HUMAN
E9PX29_HUMAN
SP16H_HUMAN
ANXA1_HUMAN
Q921D0_HUMAN
LIPB1_HUMAN
A0A6I8MX27_HUMAN
BAG5_HUMAN
A0A0A6YXD9_HUMAN
Q8BVQ9_HUMAN
RM11_HUMAN
S29A1_HUMAN
Q9D4E6_HUMAN
E9QKR1_HUMAN
A0A2I3BQE3_HUMAN
F8WIT2_HUMAN
B7FAU9_HUMAN
A0A0A6YW06_HUMAN
SYLC_HUMAN
FLNA_HUMAN
IMA7_HUMAN
PRS7_HUMAN
Q5SXR6_HUMAN
PSMD8_HUMAN
A0A0A6YXC8_HUMAN
ANXA5_HUMAN
A0A286YDF5_HUMAN
D3Z5J3_HUMAN
F7BF80_HUMAN
A0A2I3BQY4_HUMAN
B7FAV1_HUMAN
B7FAV1_HUMAN
E9Q390_HUMAN
Q3TWV4_HUMAN
Q91ZE6_HUMAN
LDHB_HUMAN
C10_HUMAN
MIF_HUMAN
A0A5F8MPJ2_HUMAN
NDUS7_HUMAN
F7B1B6_HUMAN
MYOF_HUMAN
Q8BG37_HUMAN
WDR1_HUMAN
MMAB_HUMAN
A0A1B0GR11_HUMAN
D3Z5T2_HUMAN
MAVS_HUMAN
AT2A2_HUMAN
P5CR2_HUMAN
ASSY_HUMAN
ENAH_HUMAN
CSTFT_HUMAN
Q9CPS5_HUMAN
GMDS_HUMAN
A0A571BF93_HUMAN
D3Z4X1_HUMAN
A0A0A0MQA6_HUMAN
J3JS91_HUMAN
Q3U2G2_HUMAN
Q68FG2_HUMAN
H7BX88_HUMAN
DX39B_HUMAN
A0A1B0GSX0_HUMAN
PSMF1_HUMAN
PP2AB_HUMAN
AATM_HUMAN
H3BKM0_HUMAN
Q4FJZ2_HUMAN
A2AIM2_HUMAN
HSP74_HUMAN
UBC12_HUMAN
F7BIK4_HUMAN
J3QK07_HUMAN
A0A0A0MQG2_HUMAN
ANXA8_HUMAN
F7CDT0_HUMAN
A0A3B2WB82_HUMAN
GNAI2_HUMAN
A0A0N4SVV8_HUMAN
F6WMC0_HUMAN
B1ARU4_HUMAN
Q3TG45_HUMAN
ACOT4_HUMAN
PP2AA_HUMAN
F6Q750_HUMAN
EHD4_HUMAN
Q3UGX2_HUMAN
A0A1D5RM74_HUMAN
PLEC_HUMAN
PML_HUMAN
D3YXR5_HUMAN
