Uniprot ID
BCAM_HUMAN
COQ8B_HUMAN
MMSA_HUMAN
NU4LM_HUMAN
STK39_HUMAN
SKP1_HUMAN
NIPS2_HUMAN
LACB2_HUMAN
GMPPA_HUMAN
DRG1_HUMAN
PTN11_HUMAN
ENOA_HUMAN
NRDC_HUMAN
ARHG2_HUMAN
CLIC1_HUMAN
KIF2C_HUMAN
HNRPD_HUMAN
PLK1_HUMAN
UTP18_HUMAN
AP1G1_HUMAN
UBA1_HUMAN
LTN1_HUMAN
PGRC2_HUMAN
SDHA_HUMAN
INF2_HUMAN
TCPA_HUMAN
CHIP_HUMAN
PNPT1_HUMAN
IQGA1_HUMAN
KAP0_HUMAN
CLU_HUMAN
DHE3_HUMAN
CLIC5_HUMAN
PR38B_HUMAN
MPPB_HUMAN
WDCP_HUMAN
PCY1A_HUMAN
XIRP1_HUMAN
GBA2_HUMAN
LTN1_HUMAN
OBSL1_HUMAN
EI3JB_HUMAN
MDHC_HUMAN
COPG1_HUMAN
KIF11_HUMAN
CDK5_HUMAN
DCPS_HUMAN
PNPT1_HUMAN
AEDO_HUMAN
LRIT3_HUMAN
SBP1_HUMAN
GOLP3_HUMAN
MDHM_HUMAN
ACLY_HUMAN
ARI1A_HUMAN
ANX11_HUMAN
RBG1L_HUMAN
H1BP3_HUMAN
NELFA_HUMAN
CLIC1_HUMAN
IF5_HUMAN
CSDE1_HUMAN
UGPA_HUMAN
BAG1_HUMAN
LYRM1_HUMAN
PSME4_HUMAN
NFS1_HUMAN
SCMC2_HUMAN
TCPG_HUMAN
TERA_HUMAN
UBR4_HUMAN
RT31_HUMAN
NOCT_HUMAN
PANK4_HUMAN
NEUA_HUMAN
ACOT4_HUMAN
SNTA1_HUMAN
PLIN3_HUMAN
XRCC5_HUMAN
P5CR2_HUMAN
PYRG2_HUMAN
PGAM1_HUMAN
SPC24_HUMAN
TITIN_HUMAN
TCPA_HUMAN
TOP2B_HUMAN
MACF1_HUMAN
NU155_HUMAN
FPPS_HUMAN
ANXA7_HUMAN
CARF_HUMAN
GMDS_HUMAN
ADK_HUMAN
MED12_HUMAN
GBB2_HUMAN
HECD1_HUMAN
CNDD3_HUMAN
KTN1_HUMAN
T3HPD_HUMAN
PREP_HUMAN
GLOD4_HUMAN
LRC40_HUMAN
NSUN2_HUMAN
RL34_HUMAN
UBP48_HUMAN
IDHP_HUMAN
MAGI1_HUMAN
S27A1_HUMAN
CPT2_HUMAN
RN213_HUMAN
HNRL2_HUMAN
MSRB2_HUMAN
MRS2_HUMAN
ERF3A_HUMAN
KIFC1_HUMAN
FKBP8_HUMAN
PRPS1_HUMAN
HTR5A_HUMAN
LRC47_HUMAN
RIR2_HUMAN
EF2_HUMAN
ANXA6_HUMAN
PRDX5_HUMAN
EF2_HUMAN
NNTM_HUMAN
HDGF_HUMAN
MARC2_HUMAN
PLOD1_HUMAN
DPYL2_HUMAN
SCOT1_HUMAN
ERI1_HUMAN
SK2L2_HUMAN
PYGB_HUMAN
DLP1_HUMAN
SRC8_HUMAN
ZW10_HUMAN
NIT1_HUMAN
IQGA1_HUMAN
JUPI2_HUMAN
CH60_HUMAN
SYAC_HUMAN
TLN1_HUMAN
SYCC_HUMAN
SAMH1_HUMAN
VATG1_HUMAN
MDHM_HUMAN
TBC13_HUMAN
PSMG1_HUMAN
PHLA3_HUMAN
GLUCM_HUMAN
SRP09_HUMAN
SMU1_HUMAN
PP6R3_HUMAN
LRC40_HUMAN
RRFM_HUMAN
TBA8_HUMAN
ACACA_HUMAN
TDRKH_HUMAN
AATM_HUMAN
SPT5H_HUMAN
TCEA1_HUMAN
NCBP1_HUMAN
CTNA1_HUMAN
PGES2_HUMAN
UTP11_HUMAN
AT1A2_HUMAN
SMYD5_HUMAN
ITPR1_HUMAN
HCFC1_HUMAN
CAP1_HUMAN
COPB_HUMAN
BAG3_HUMAN
APC7_HUMAN
M17L2_HUMAN
SETD7_HUMAN
USO1_HUMAN
RRP44_HUMAN
TRAF2_HUMAN
IAH1_HUMAN
CAPZB_HUMAN
TACO1_HUMAN
VIR_HUMAN
GNAI2_HUMAN
VDAC3_HUMAN
FLII_HUMAN
CTC1_HUMAN
PARN_HUMAN
AMPL_HUMAN
MSRB3_HUMAN
MAEA_HUMAN
SYNE2_HUMAN
HS105_HUMAN
ISCU_HUMAN
NDUS1_HUMAN
MCM4_HUMAN
RCC2_HUMAN
HECD1_HUMAN
SCYL1_HUMAN
PSMD9_HUMAN
MCM3_HUMAN
LMNA_HUMAN
PCKGM_HUMAN
ODBA_HUMAN
CDC16_HUMAN
GUAA_HUMAN
PSMD1_HUMAN
PFD3_HUMAN
SERA_HUMAN
PSB2_HUMAN
LYN_HUMAN
IF2B_HUMAN
ATP5H_HUMAN
NAA15_HUMAN
OPA1_HUMAN
CLIC4_HUMAN
ROCK2_HUMAN
FXRD1_HUMAN
UAP1L_HUMAN
RRP5_HUMAN
HEM2_HUMAN
BAZ1B_HUMAN
PUR2_HUMAN
L2GL2_HUMAN
MRRP3_HUMAN
ANM1_HUMAN
FUK_HUMAN
ADT1_HUMAN
MYL4_HUMAN
SYTC2_HUMAN
CYTB_HUMAN
SGTA_HUMAN
PRDX5_HUMAN
TITIN_HUMAN
PA216_HUMAN
CND1_HUMAN
GRSF1_HUMAN
PCNA_HUMAN
DESP_HUMAN
ATRX_HUMAN
TPR_HUMAN
DFFA_HUMAN
UB2D1_HUMAN
NDUS2_HUMAN
CTR1_HUMAN
HMCS1_HUMAN
CAPZB_HUMAN
RACK1_HUMAN
SDHF3_HUMAN
MD2L1_HUMAN
KIF2A_HUMAN
OXSM_HUMAN
DOCK6_HUMAN
OXSR1_HUMAN
GLRX5_HUMAN
GFPT1_HUMAN
SYDM_HUMAN
PRS7_HUMAN
VPS4A_HUMAN
ECI2_HUMAN
KINH_HUMAN
THIO_HUMAN
TRRAP_HUMAN
MACF1_HUMAN
DNPEP_HUMAN
TBB4A_HUMAN
LANC2_HUMAN
SEC63_HUMAN
VMA5A_HUMAN
DESP_HUMAN
ENV2_HUMAN
IF2G_HUMAN
GAK_HUMAN
TM9S3_HUMAN
TRI47_HUMAN
PPME1_HUMAN
FA98A_HUMAN
ALKB7_HUMAN
DESP_HUMAN
ANM1_HUMAN
VIGLN_HUMAN
CSRP3_HUMAN
STRN_HUMAN
1433F_HUMAN
ACTN4_HUMAN
MPPB_HUMAN
ARHG2_HUMAN
ACON_HUMAN
PPP6_HUMAN
QCR1_HUMAN
PPM1G_HUMAN
PCBP1_HUMAN
FLNC_HUMAN
SYJ2B_HUMAN
MACF1_HUMAN
MTNA_HUMAN
ESTD_HUMAN
CBWD1_HUMAN
PSD13_HUMAN
PTGR3_HUMAN
PGP_HUMAN
PLOD2_HUMAN
C1TM_HUMAN
MLRA_HUMAN
AMPL_HUMAN
XIRP1_HUMAN
PP1R7_HUMAN
RACK1_HUMAN
HCFC2_HUMAN
PRDX3_HUMAN
M3K20_HUMAN
ARL2_HUMAN
TITIN_HUMAN
ODO1_HUMAN
SSDH_HUMAN
EP15R_HUMAN
DYN2_HUMAN
IMA1_HUMAN
PERI_HUMAN
RL14_HUMAN
AMPB_HUMAN
GOGA4_HUMAN
CAF17_HUMAN
TBCD_HUMAN
ISCU_HUMAN
AP4A_HUMAN
AFTIN_HUMAN
DNM3A_HUMAN
TITIN_HUMAN
ITSN2_HUMAN
GLUCM_HUMAN
ADT2_HUMAN
SYFB_HUMAN
MAP1S_HUMAN
DCAF7_HUMAN
PDLI5_HUMAN
SLK_HUMAN
ASNS_HUMAN
FLNA_HUMAN
PPCE_HUMAN
DIP2B_HUMAN
UBP16_HUMAN
GTPB6_HUMAN
EIF3B_HUMAN
ACADV_HUMAN
USP9X_HUMAN
HNRLL_HUMAN
PCBP2_HUMAN
EF2_HUMAN
PSD12_HUMAN
LST8_HUMAN
TERA_HUMAN
PP2AA_HUMAN
ACTN1_HUMAN
SPTB1_HUMAN
ACSL4_HUMAN
LSM7_HUMAN
SPTN1_HUMAN
ICT1_HUMAN
CSK_HUMAN
TLN1_HUMAN
PRDX4_HUMAN
HUWE1_HUMAN
SYDC_HUMAN
NH2L1_HUMAN
AGFG2_HUMAN
HS74L_HUMAN
CL065_HUMAN
ARF5_HUMAN
NIBL1_HUMAN
DEST_HUMAN
TM214_HUMAN
1433T_HUMAN
HPRT_HUMAN
ADT2_HUMAN
PRC1_HUMAN
NDUS1_HUMAN
ACOC_HUMAN
MCE1_HUMAN
ATPG_HUMAN
MET15_HUMAN
DDX1_HUMAN
STBD1_HUMAN
HS90A_HUMAN
IST1_HUMAN
ADT1_HUMAN
CTNA1_HUMAN
RABE2_HUMAN
ACLY_HUMAN
MACD1_HUMAN
ITSN2_HUMAN
ACTN1_HUMAN
CD2AP_HUMAN
MECR_HUMAN
PPIL1_HUMAN
P5CR3_HUMAN
RM11_HUMAN
SGT1_HUMAN
AEDO_HUMAN
CAPZB_HUMAN
MMAB_HUMAN
PUR4_HUMAN
GARS_HUMAN
EED_HUMAN
RRBP1_HUMAN
HS90B_HUMAN
EF1G_HUMAN
ERI3_HUMAN
TNPO3_HUMAN
THIO_HUMAN
HXK2_HUMAN
DESM_HUMAN
PABP1_HUMAN
TCPQ_HUMAN
GLMN_HUMAN
CUL4A_HUMAN
DDX5_HUMAN
EHD4_HUMAN
PYC_HUMAN
UN45A_HUMAN
2AAA_HUMAN
TITIN_HUMAN
LYN_HUMAN
TBA1B_HUMAN
PHOCN_HUMAN
LIPT_HUMAN
ADA_HUMAN
RBM28_HUMAN
FLNC_HUMAN
SMCA4_HUMAN
RAC3_HUMAN
BROX_HUMAN
CRKL_HUMAN
KTN1_HUMAN
S2551_HUMAN
HXK1_HUMAN
AN32A_HUMAN
AMPL_HUMAN
MRRP1_HUMAN
PCBP1_HUMAN
PCBP4_HUMAN
C560_HUMAN
CDK6_HUMAN
F185A_HUMAN
CASP3_HUMAN
ALKB7_HUMAN
ALKB7_HUMAN
FLNC_HUMAN
WDR1_HUMAN
IDHP_HUMAN
COQ8A_HUMAN
EIF3C_HUMAN
VPS41_HUMAN
RAB21_HUMAN
EFTS_HUMAN
HNRPL_HUMAN
DYHC1_HUMAN
1433T_HUMAN
MYH10_HUMAN
SH3L1_HUMAN
TBB6_HUMAN
MMAA_HUMAN
USO1_HUMAN
MARH5_HUMAN
CSK22_HUMAN
MYH9_HUMAN
PFKAP_HUMAN
THIL_HUMAN
XPO1_HUMAN
THTR_HUMAN
LDHA_HUMAN
PGRC1_HUMAN
HNRH2_HUMAN
PSMG2_HUMAN
SYAC_HUMAN
PTGR1_HUMAN
HNRPQ_HUMAN
TRI25_HUMAN
HMGCL_HUMAN
RRP5_HUMAN
E2AK2_HUMAN
2AAA_HUMAN
HNRPM_HUMAN
BUB3_HUMAN
PP1G_HUMAN
SYLC_HUMAN
RIR2_HUMAN
FAD1_HUMAN
RB3GP_HUMAN
KIFC1_HUMAN
TBD2B_HUMAN
NDK3_HUMAN
NUP85_HUMAN
CBX5_HUMAN
ISCU_HUMAN
PTPM1_HUMAN
RS28_HUMAN
CDK2_HUMAN
RL29_HUMAN
PDLI3_HUMAN
EF1G_HUMAN
TRM2A_HUMAN
HNRPM_HUMAN
ISC2A_HUMAN
HNRPL_HUMAN
ARL3_HUMAN
TEBP_HUMAN
MCAT_HUMAN
TGM2_HUMAN
MIRO1_HUMAN
HMCS1_HUMAN
STIP1_HUMAN
AIF1L_HUMAN
MSH2_HUMAN
MGN2_HUMAN
MPPB_HUMAN
MYPC3_HUMAN
NT5D3_HUMAN
SYEP_HUMAN
SYRM_HUMAN
ETHE1_HUMAN
SYVC_HUMAN
UBP7_HUMAN
ISC2A_HUMAN
VIME_HUMAN
HS105_HUMAN
EIF3G_HUMAN
RRF2M_HUMAN
STAT6_HUMAN
MTDC_HUMAN
NUCL_HUMAN
DD19A_HUMAN
CLU_HUMAN
ACTN1_HUMAN
CBX3_HUMAN
BOLA3_HUMAN
ANXA6_HUMAN
MYO1D_HUMAN
PLPP_HUMAN
UB2V1_HUMAN
PDIP2_HUMAN
RLA0_HUMAN
RL18A_HUMAN
PLEC_HUMAN
PTN1_HUMAN
IPO5_HUMAN
GET4_HUMAN
IDI1_HUMAN
FLNB_HUMAN
PGAM2_HUMAN
IF4G1_HUMAN
SELW_HUMAN
NDUA7_HUMAN
DNM3A_HUMAN
SYRM_HUMAN
MSH6_HUMAN
NOA1_HUMAN
KBL_HUMAN
TGM2_HUMAN
GPX42_HUMAN
SYRC_HUMAN
COPG1_HUMAN
BPNT1_HUMAN
HS105_HUMAN
NDUF7_HUMAN
RM44_HUMAN
BACH_HUMAN
VHL_HUMAN
GRP75_HUMAN
DHX30_HUMAN
AMPL_HUMAN
SAFB1_HUMAN
ACON_HUMAN
RS3_HUMAN
AL1B1_HUMAN
NONO_HUMAN
TAGL2_HUMAN
KCRU_HUMAN
FLNA_HUMAN
NHLC2_HUMAN
SMHD1_HUMAN
ETHE1_HUMAN
MTCH2_HUMAN
VDAC2_HUMAN
MYPC3_HUMAN
VDAC3_HUMAN
VDAC2_HUMAN
ACPM_HUMAN
MCCA_HUMAN
NDUA5_HUMAN
PCBP2_HUMAN
KAT3_HUMAN
PDK2_HUMAN
SYEP_HUMAN
BOLA1_HUMAN
SERA_HUMAN
ASC_HUMAN
SYEP_HUMAN
RPN1_HUMAN
RL10_HUMAN
HXK2_HUMAN
TADBP_HUMAN
FXR1_HUMAN
DEST_HUMAN
NIT2_HUMAN
FLNA_HUMAN
SYRM_HUMAN
PUR2_HUMAN
UN45B_HUMAN
FLNC_HUMAN
HSP74_HUMAN
DESP_HUMAN
PURB_HUMAN
MYH9_HUMAN
ANM1_HUMAN
ALKB7_HUMAN
UBA1Y_HUMAN
SYRC_HUMAN
ALD2_HUMAN
GPX42_HUMAN
NAA15_HUMAN
SYTC_HUMAN
BZW1_HUMAN
SYYM_HUMAN
ALDH2_HUMAN
PYGM_HUMAN
LETM1_HUMAN
LPPRC_HUMAN
QCR1_HUMAN
ETHE1_HUMAN
PYRG1_HUMAN
CLH1_HUMAN
SYVC_HUMAN
STML2_HUMAN
KAD3_HUMAN
LPPRC_HUMAN
ECI1_HUMAN
NUP93_HUMAN
ODO1_HUMAN
PYGB_HUMAN
P5CS_HUMAN
SPRE_HUMAN
NDUS1_HUMAN
RM10_HUMAN
HNRPL_HUMAN
COQ8A_HUMAN
KIFC1_HUMAN
AKAP2_HUMAN
PALD_HUMAN
ERAL1_HUMAN
OGA_HUMAN
CNN2_HUMAN
SPTN1_HUMAN
FLNB_HUMAN
TWF2_HUMAN
AGO2_HUMAN
BAG3_HUMAN
CLU_HUMAN
KCC2D_HUMAN
STK39_HUMAN
IF4G3_HUMAN
DDX6_HUMAN
CK054_HUMAN
LMNA_HUMAN
MAP1S_HUMAN
PDLI1_HUMAN
CNDP2_HUMAN
TBCC_HUMAN
AAPK2_HUMAN
XRN2_HUMAN
VIGLN_HUMAN
ACACA_HUMAN
C10_HUMAN
HAT1_HUMAN
BAK_HUMAN
5NT3B_HUMAN
VATC1_HUMAN
ETFD_HUMAN
ATAD1_HUMAN
SEPT6_HUMAN
P5CR3_HUMAN
MTA2_HUMAN
ZCHC8_HUMAN
SYEP_HUMAN
PYR1_HUMAN
BAZ1B_HUMAN
CUL4B_HUMAN
MEP50_HUMAN
SCRIB_HUMAN
EFGM_HUMAN
AIMP1_HUMAN
SAFB1_HUMAN
ANM7_HUMAN
VPS39_HUMAN
TIGAR_HUMAN
EMAL4_HUMAN
HDGF_HUMAN
ECT2_HUMAN
G3P_HUMAN
DDX58_HUMAN
REEP5_HUMAN
PYC_HUMAN
COR1C_HUMAN
SMHD1_HUMAN
WAPL_HUMAN
PSMD4_HUMAN
NHP2_HUMAN
SERB_HUMAN
RAGP1_HUMAN
EI2BD_HUMAN
P53_HUMAN
TGM2_HUMAN
NOL6_HUMAN
VASP_HUMAN
SPT5H_HUMAN
FOCAD_HUMAN
GPSM1_HUMAN
CNN3_HUMAN
RU17_HUMAN
SC23A_HUMAN
CLCC1_HUMAN
AAPK1_HUMAN
ANR17_HUMAN
RIPL1_HUMAN
TPX2_HUMAN
ABCE1_HUMAN
PCNA_HUMAN
GCN1_HUMAN
UVRAG_HUMAN
COPB_HUMAN
MTOR_HUMAN
TCPE_HUMAN
TPM4_HUMAN
SYIM_HUMAN
PLSL_HUMAN
TPP2_HUMAN
KPRB_HUMAN
ELOC_HUMAN
AMPD2_HUMAN
RPN1_HUMAN
OCTC_HUMAN
PEPL1_HUMAN
PDE12_HUMAN
ARHG1_HUMAN
TCPD_HUMAN
MARC2_HUMAN
ANXA6_HUMAN
THUM3_HUMAN
TM41B_HUMAN
MK09_HUMAN
ACYP2_HUMAN
PUM3_HUMAN
PCBP1_HUMAN
PSMD1_HUMAN
MACF1_HUMAN
WDR46_HUMAN
ARF_HUMAN
HNRH1_HUMAN
STRN_HUMAN
SERA_HUMAN
UN45B_HUMAN
AIP_HUMAN
USO1_HUMAN
ROCK2_HUMAN
SYNE1_HUMAN
ATOX1_HUMAN
PCNA_HUMAN
ERF1_HUMAN
ETHE1_HUMAN
ISCU_HUMAN
HDAC6_HUMAN
ANR27_HUMAN
MRM1_HUMAN
PPP6_HUMAN
DLDH_HUMAN
5NT3A_HUMAN
DBNL_HUMAN
NXF1_HUMAN
IF4G2_HUMAN
WDR26_HUMAN
CPPED_HUMAN
DYST_HUMAN
MIA3_HUMAN
DYHC1_HUMAN
PDXD1_HUMAN
TPC_HUMAN
DYSF_HUMAN
FN3K_HUMAN
ODR4_HUMAN
CNOT4_HUMAN
INT10_HUMAN
KS6A4_HUMAN
GRPE1_HUMAN
CSN7A_HUMAN
RHG29_HUMAN
RTRAF_HUMAN
UCHL1_HUMAN
RGAP1_HUMAN
UBE2N_HUMAN
PSDE_HUMAN
MACD1_HUMAN
F111A_HUMAN
XPO1_HUMAN
TADBP_HUMAN
CK5P1_HUMAN
IMDH2_HUMAN
CIP2A_HUMAN
EF2_HUMAN
SYIM_HUMAN
MD1L1_HUMAN
SAM50_HUMAN
THOP1_HUMAN
MSTO1_HUMAN
HNRLL_HUMAN
STRAP_HUMAN
FHOD1_HUMAN
MYH8_HUMAN
PGAM2_HUMAN
5NTC_HUMAN
ACADS_HUMAN
LAS1L_HUMAN
PTPRU_HUMAN
RUXF_HUMAN
MCM3_HUMAN
SNTB2_HUMAN
PRDX4_HUMAN
RM15_HUMAN
RPA49_HUMAN
ECHA_HUMAN
OTU6B_HUMAN
CCHL_HUMAN
SYLC_HUMAN
CK5P1_HUMAN
RT29_HUMAN
QCR1_HUMAN
NDKA_HUMAN
RM46_HUMAN
MCCA_HUMAN
FRMD8_HUMAN
PDIP3_HUMAN
RS12_HUMAN
OTUD4_HUMAN
ETFD_HUMAN
CLU_HUMAN
SYIM_HUMAN
ITPR1_HUMAN
COX18_HUMAN
NDUF7_HUMAN
CDK4_HUMAN
TNPO3_HUMAN
SRP68_HUMAN
RT09_HUMAN
THOC1_HUMAN
CH082_HUMAN
MK01_HUMAN
GTPB6_HUMAN
PPP5_HUMAN
DDX51_HUMAN
RT18C_HUMAN
RF1M_HUMAN
CK068_HUMAN
GSTK1_HUMAN
FUBP2_HUMAN
NU3M_HUMAN
NU214_HUMAN
AAPK1_HUMAN
D2HDH_HUMAN
MO4L2_HUMAN
KIFC1_HUMAN
RUFY1_HUMAN
CD37L_HUMAN
PAXB1_HUMAN
PYRG1_HUMAN
BOP1_HUMAN
PDK1_HUMAN
STRBP_HUMAN
MPPB_HUMAN
NDC80_HUMAN
RPGP1_HUMAN
GDC_HUMAN
ATG4B_HUMAN
I2BP1_HUMAN
MYO1C_HUMAN
SUH_HUMAN
SYCM_HUMAN
PMGE_HUMAN
CSDE1_HUMAN
MAP2_HUMAN
NDUB9_HUMAN
SAHH3_HUMAN
DCMC_HUMAN
STK24_HUMAN
PDK4_HUMAN
KS6A2_HUMAN
AHSA1_HUMAN
RIC1_HUMAN
YTDC2_HUMAN
SUCB1_HUMAN
GRB2_HUMAN
KTHY_HUMAN
PYGB_HUMAN
RCC1L_HUMAN
USP9X_HUMAN
PPOX_HUMAN
ATPO_HUMAN
KGUA_HUMAN
CPNE3_HUMAN
RT18B_HUMAN
GATB_HUMAN
XPO5_HUMAN
PREP_HUMAN
MDC1_HUMAN
GNAO_HUMAN
RIPR1_HUMAN
ECHA_HUMAN
NDUF5_HUMAN
TOM70_HUMAN
ADT2_HUMAN
GUAA_HUMAN
NAA15_HUMAN
ATAD3_HUMAN
FLNA_HUMAN
DHX30_HUMAN
DESP_HUMAN
EFGM_HUMAN
RT24_HUMAN
ACSL4_HUMAN
UBA6_HUMAN
SYLM_HUMAN
ECHM_HUMAN
GOGA4_HUMAN
UBE2K_HUMAN
UBA6_HUMAN
RNZ2_HUMAN
TRAF5_HUMAN
SELB_HUMAN
NDUF6_HUMAN
FUBP2_HUMAN
EFGM_HUMAN
ERI3_HUMAN
SAFB1_HUMAN
SGT1_HUMAN
CUL3_HUMAN
KS6A2_HUMAN
GRP75_HUMAN
PARK7_HUMAN
CAND2_HUMAN
DDX21_HUMAN
SYLM_HUMAN
GATA_HUMAN
SERB_HUMAN
MTD2L_HUMAN
MMS19_HUMAN
TITIN_HUMAN
ODB2_HUMAN
VDAC2_HUMAN
MTEF2_HUMAN
MTA1_HUMAN
MAN1_HUMAN
SYLM_HUMAN
KGP1_HUMAN
PPCE_HUMAN
PACN3_HUMAN
SCOT1_HUMAN
SH3B4_HUMAN
CTC1_HUMAN
IMA5_HUMAN
GMPR1_HUMAN
AEDO_HUMAN
VMA5A_HUMAN
CSDE1_HUMAN
PDK3_HUMAN
RINI_HUMAN
ABRAL_HUMAN
PTN11_HUMAN
NCDN_HUMAN
ANR17_HUMAN
CA112_HUMAN
LAS1L_HUMAN
5NT3B_HUMAN
DALD3_HUMAN
RANB3_HUMAN
PRDX1_HUMAN
ARHG7_HUMAN
LRC47_HUMAN
1433T_HUMAN
LEG1_HUMAN
TRI47_HUMAN
DNM3A_HUMAN
UBA3_HUMAN
EPAB2_HUMAN
CKAP4_HUMAN
UHRF1_HUMAN
ALDOA_HUMAN
SYAC_HUMAN
DOHH_HUMAN
RBFA_HUMAN
IF2P_HUMAN
BACH_HUMAN
UBE2C_HUMAN
ABCF1_HUMAN
KI67_HUMAN
ARMX3_HUMAN
DX39A_HUMAN
COF1_HUMAN
EH1L1_HUMAN
CTNL1_HUMAN
CTF18_HUMAN
NOP56_HUMAN
PLCD1_HUMAN
DDX17_HUMAN
GFPT1_HUMAN
NC2B_HUMAN
TFB1M_HUMAN
CUL3_HUMAN
EEA1_HUMAN
TXLNB_HUMAN
DDX20_HUMAN
ATG7_HUMAN
NCK2_HUMAN
DUS12_HUMAN
FA49B_HUMAN
HNRPF_HUMAN
FMT_HUMAN
PMVK_HUMAN
GCP2_HUMAN
HNRPM_HUMAN
EPMIP_HUMAN
RRAS2_HUMAN
OGA_HUMAN
ZFR_HUMAN
PDK2_HUMAN
TMX1_HUMAN
PTCD1_HUMAN
DCTN1_HUMAN
KLH41_HUMAN
XRN2_HUMAN
AATM_HUMAN
STAT1_HUMAN
GPX42_HUMAN
1A1L1_HUMAN
CHRD1_HUMAN
SDE2_HUMAN
PSME4_HUMAN
KI67_HUMAN
APC7_HUMAN
EIF2D_HUMAN
RM53_HUMAN
NDUS6_HUMAN
SYWC_HUMAN
MSRB2_HUMAN
SMAD2_HUMAN
UFSP2_HUMAN
THIL_HUMAN
VPS11_HUMAN
ASPC1_HUMAN
SYNE2_HUMAN
GAK_HUMAN
GLUCM_HUMAN
DEN4C_HUMAN
C10_HUMAN
RRBP1_HUMAN
HNRPU_HUMAN
MCCA_HUMAN
TSTD3_HUMAN
PCCA_HUMAN
SND1_HUMAN
NU133_HUMAN
RYR2_HUMAN
MSS4_HUMAN
GSTT3_HUMAN
DHB7_HUMAN
MYZAP_HUMAN
KIF2A_HUMAN
LDAH_HUMAN
NUDT9_HUMAN
WIPI3_HUMAN
XPO5_HUMAN
TACC1_HUMAN
1433Z_HUMAN
RFC2_HUMAN
DHSO_HUMAN
PUR4_HUMAN
CH60_HUMAN
SEC20_HUMAN
MCA3_HUMAN
ERAL1_HUMAN
IF4G3_HUMAN
PK1IP_HUMAN
LIPT_HUMAN
TBC8B_HUMAN
PAPD1_HUMAN
GCN1_HUMAN
